city_norm,snapshot_year,price_level,price_momentum_3y,y_cagr_10y
STAMFORD,2012,76156.09566835633,,0.0229997900168184
STAMFORD,2013,76419.2944257952,,0.008768633937211945
STAMFORD,2014,77979.20109843316,,0.014168737537909815
STAMFORD,2015,86588.6148475453,0.04372328827204508,-0.00426553736396762
STAR HARBOR,2009,226954.5064349115,,0.02876478036392527
STAR HARBOR,2010,240407.37000601753,,0.041036130560401674
STAR HARBOR,2011,237454.38763548856,,0.06577407769340482
STAR HARBOR,2012,241135.19018898648,0.02040817149231522,0.07426329721497593
STAR HARBOR,2013,244491.7840039807,0.005631412336967401,0.0697800487542184
STAR HARBOR,2014,238098.5076518519,0.0009033853960243032,0.0737630598721446
STAR HARBOR,2015,237016.2345925113,-0.005726571048836782,0.07031171068431075
STEPHENVILLE,2009,137488.3935346453,,0.036660604581167267
STEPHENVILLE,2010,136528.25302870318,,0.047123609507604414
STEPHENVILLE,2011,136130.88008796735,,0.06894067631429279
STEPHENVILLE,2012,137382.18649875317,-0.00025755966863216795,0.08063941067768021
STEPHENVILLE,2013,144786.00179517042,0.019767923910378515,0.07842330144398524
STEPHENVILLE,2014,153340.29035095402,0.04047873743550845,0.07674389255903069
STEPHENVILLE,2015,161856.2179715207,0.05616795872846936,0.07048496032925833
STOCKDALE,2009,171842.4049326546,,0.042237995415384866
STOCKDALE,2010,167559.8438617748,,0.05846913653374064
STOCKDALE,2011,167899.90347714347,,0.0750357590788524
STOCKDALE,2012,172794.86514667587,0.0018441429887192662,0.0743752914622906
STOCKDALE,2013,189571.3129832806,0.041999611440178164,0.062408451501084095
STOCKDALE,2014,207931.73794531423,0.0738825342452687,0.05449117275151294
STOCKDALE,2015,223284.214901848,0.08920358727094957,0.044755293729955126
STREETMAN,2009,197005.24602964355,,0.02385232090285294
STREETMAN,2010,195578.70565166467,,0.03569394491919553
STREETMAN,2011,192928.43982100417,,0.06003143303963632
STREETMAN,2012,193779.80179129937,-0.005487516894383093,0.07062146242407485
STREETMAN,2013,197117.0594945716,0.0026150392774009212,0.06803189470126969
STREETMAN,2014,207077.96477437275,0.023872500108087502,0.06430819736558258
STREETMAN,2015,212981.26050226297,0.03199508414722363,0.0610811911730067
SUGAR LAND,2000,199023.12277817063,,0.017093713873886474
SUGAR LAND,2001,197976.31145139883,,0.015326776421551669
SUGAR LAND,2002,204894.01924745124,,0.01466827871921672
SUGAR LAND,2003,209339.44307801747,0.01698803337506627,0.022419583783180874
SUGAR LAND,2004,220636.62024563117,0.036783608915540444,0.027750183638958204
SUGAR LAND,2005,226155.62719145688,0.03345770025485795,0.033219875189711034
